predict_TimeStamp,count_hs,heel_strike,side_strike,left_state,right_state,Press_L,Press_R,human_height,stair_height,distance,stride_size,avg_velocity,prediction,number_of_plane,hs_TS_Nsec,LM,
2025-09-23 15:37:47.921747,5,0,22,20,10,-886,2030,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.921414,1,,
2025-09-23 15:37:47.931284,5,0,22,20,10,-886,2030,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.931104,1,,
2025-09-23 15:37:47.941007,5,0,22,20,10,4,2030,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.940795,1,,
2025-09-23 15:37:47.950661,5,0,22,20,10,4,2030,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.950484,1,,
2025-09-23 15:37:47.960421,5,0,22,20,10,4,1881,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.960173,1,,
2025-09-23 15:37:47.970082,5,0,22,20,10,4,1434,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.969875,1,,
2025-09-23 15:37:47.979821,5,0,22,20,10,4,1434,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.979539,1,,
2025-09-23 15:37:47.989522,5,0,22,20,10,4,1434,1720.000,-20.000,2500.000,1266.622,1001.821,0.0,1,09-23 15:38:40.989235,1,,
2025-09-23 15:37:47.999326,6,1,11,10,10,1731,1434,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.998943,1,,
2025-09-23 15:37:48.009039,6,0,11,10,10,1731,1434,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.008732,1,,
2025-09-23 15:37:48.018683,6,0,11,10,10,1731,1434,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.018423,1,,
2025-09-23 15:37:48.028568,6,0,11,10,10,1731,506,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.028302,1,,
2025-09-23 15:37:48.038302,6,0,11,10,10,1731,506,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.038000,1,,
2025-09-23 15:37:48.047875,6,0,11,10,10,1731,506,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.047687,1,,
2025-09-23 15:37:48.057615,6,0,11,10,10,2640,506,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.057410,1,,
2025-09-23 15:37:48.067329,6,0,11,10,10,2640,506,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.067124,1,,
2025-09-23 15:37:48.077085,6,0,11,10,10,2640,506,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.076930,1,,
2025-09-23 15:37:48.086852,6,0,11,10,20,2640,-906,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.086638,1,,
2025-09-23 15:37:48.096704,6,0,11,10,20,2640,-906,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.096371,1,,
2025-09-23 15:37:48.106551,6,0,11,10,20,2640,-906,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.106159,1,,
2025-09-23 15:37:48.116273,6,0,11,10,20,3393,-906,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.115928,1,,
2025-09-23 15:37:48.125958,6,0,11,10,20,3393,-906,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.125634,1,,
2025-09-23 15:37:48.135721,6,0,11,10,20,3393,-906,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.135400,1,,
2025-09-23 15:37:48.145409,6,0,11,10,20,3393,-919,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.145142,1,,
2025-09-23 15:37:48.155115,6,0,11,10,20,3393,-919,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.154863,1,,
2025-09-23 15:37:48.164831,6,0,11,10,20,3393,-919,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.164612,1,,
2025-09-23 15:37:48.174583,6,0,11,10,20,3754,-919,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.174344,1,,
2025-09-23 15:37:48.184310,6,0,11,10,20,3754,-919,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.184081,1,,
2025-09-23 15:37:48.193978,6,0,11,10,20,3754,-919,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.193786,1,,
2025-09-23 15:37:48.203723,6,0,11,10,20,3754,-907,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.203489,1,,
2025-09-23 15:37:48.213398,6,0,11,10,20,3754,-907,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.213189,1,,
2025-09-23 15:37:48.223194,6,0,11,10,20,3754,-907,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.222958,1,,
2025-09-23 15:37:48.232922,6,0,11,10,20,3709,-907,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.232702,1,,
2025-09-23 15:37:48.242743,6,0,11,10,20,3353,-907,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.242456,1,,
2025-09-23 15:37:48.252378,6,0,11,10,20,3353,-907,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.252151,1,,
2025-09-23 15:37:48.262095,6,0,11,10,20,3353,-941,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.261865,1,,
2025-09-23 15:37:48.271917,6,0,11,10,20,3353,-921,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.271610,1,,
2025-09-23 15:37:48.281742,6,0,11,10,20,3353,-921,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.281402,1,,
2025-09-23 15:37:48.291415,6,0,11,10,20,3353,-921,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.291130,1,,
2025-09-23 15:37:48.301122,6,0,11,10,20,3026,-921,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.300843,1,,
2025-09-23 15:37:48.310761,6,0,11,10,20,2682,-921,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.310558,1,,
2025-09-23 15:37:48.320539,6,0,11,10,20,2682,-937,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.320305,1,,
2025-09-23 15:37:48.330251,6,0,11,10,20,2682,-861,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.330020,1,,
2025-09-23 15:37:48.340165,6,0,11,10,20,2682,-861,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.339899,1,,
2025-09-23 15:37:48.349932,6,0,11,10,20,2682,-861,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.349630,1,,
2025-09-23 15:37:48.359722,6,0,11,10,20,2610,-861,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.359463,1,,
2025-09-23 15:37:48.369403,6,0,11,10,20,2610,-861,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.369219,1,,
2025-09-23 15:37:48.379134,6,0,11,10,20,2610,-861,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.378922,1,,
2025-09-23 15:37:48.388900,6,0,11,10,20,2610,-894,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.388736,1,,
2025-09-23 15:37:48.398670,6,0,11,10,20,2610,-894,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.398467,1,,
2025-09-23 15:37:48.408381,6,0,11,10,20,2610,-894,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.408219,1,,
2025-09-23 15:37:48.418130,6,0,11,10,20,2917,-894,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.417925,1,,
2025-09-23 15:37:48.427900,6,0,11,10,20,2917,-894,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.427714,1,,
2025-09-23 15:37:48.437805,6,0,11,10,20,2917,-894,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.437565,1,,
2025-09-23 15:37:48.447613,6,0,11,10,20,2917,-928,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.447274,1,,
2025-09-23 15:37:48.457337,6,0,11,10,20,2917,-928,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.457003,1,,
2025-09-23 15:37:48.466985,6,0,11,10,20,2917,-928,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.466756,1,,
2025-09-23 15:37:48.476641,6,0,11,10,20,3609,-928,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.476449,1,,
2025-09-23 15:37:48.486519,6,0,11,10,20,3609,-928,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.486179,1,,
2025-09-23 15:37:48.496201,6,0,11,10,20,3609,-928,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.495882,1,,
2025-09-23 15:37:48.505815,6,0,11,10,20,3609,-913,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.505589,1,,
2025-09-23 15:37:48.515709,6,0,11,10,20,3609,-913,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.515418,1,,
2025-09-23 15:37:48.525552,6,0,11,10,20,3609,-913,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.525219,1,,
2025-09-23 15:37:48.535221,6,0,11,10,20,4546,-913,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.534975,1,,
2025-09-23 15:37:48.544927,6,0,11,10,20,4546,-913,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.544722,1,,
2025-09-23 15:37:48.554668,6,0,11,10,20,4546,-913,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.554422,1,,
2025-09-23 15:37:48.564460,6,0,11,10,20,4546,-463,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.564236,1,,
2025-09-23 15:37:48.574090,6,0,11,10,20,4546,-463,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.573852,1,,
2025-09-23 15:37:48.583938,6,0,11,10,20,4546,-463,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.583671,1,,
2025-09-23 15:37:48.593608,6,0,11,10,20,4658,-463,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.593401,1,,
2025-09-23 15:37:48.603495,6,0,11,10,20,4330,-463,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.603126,1,,
2025-09-23 15:37:48.613171,6,0,11,10,20,4330,-463,1720.000,-20.000,2500.000,1311.615,1048.523,0.0,1,09-23 15:38:40.612882,1,,
2025-09-23 15:37:48.622890,7,1,22,10,10,4330,1602,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.622606,1,,
2025-09-23 15:37:48.632702,7,0,22,10,10,4330,1602,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.632438,1,,
2025-09-23 15:37:48.642424,7,0,22,10,10,4330,1602,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.642153,1,,
2025-09-23 15:37:48.652076,7,0,22,10,10,3934,1602,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.651852,1,,
2025-09-23 15:37:48.661791,7,0,22,10,10,1817,1602,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.661530,1,,
2025-09-23 15:37:48.671652,7,0,22,10,10,1817,1602,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.671295,1,,
2025-09-23 15:37:48.681248,7,0,22,10,10,1817,1980,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.681004,1,,
2025-09-23 15:37:48.691032,7,0,22,10,10,1817,2065,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.690722,1,,
2025-09-23 15:37:48.700711,7,0,22,10,10,1817,2065,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.700441,1,,
2025-09-23 15:37:48.710453,7,0,22,10,10,1817,2065,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.710169,1,,
2025-09-23 15:37:48.720258,7,0,22,20,10,-917,2065,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.719948,1,,
2025-09-23 15:37:48.729880,7,0,22,20,10,-917,2065,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.729666,1,,
2025-09-23 15:37:48.739726,7,0,22,20,10,-917,2065,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.739453,1,,
2025-09-23 15:37:48.749520,7,0,22,20,10,-917,2843,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.749161,1,,
2025-09-23 15:37:48.759247,7,0,22,20,10,-917,2843,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.758880,1,,
2025-09-23 15:37:48.769039,7,0,22,20,10,-917,2843,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.768599,1,,
2025-09-23 15:37:48.778594,7,0,22,20,10,-914,2843,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.778330,1,,
2025-09-23 15:37:48.788302,7,0,22,20,10,-914,2843,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.788022,1,,
2025-09-23 15:37:48.798016,7,0,22,20,10,-914,2843,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.797734,1,,
2025-09-23 15:37:48.807693,7,0,22,20,10,-914,3042,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.807413,1,,
2025-09-23 15:37:48.817488,7,0,22,20,10,-914,3042,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.817214,1,,
2025-09-23 15:37:48.827315,7,0,22,20,10,-914,3042,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.827011,1,,
2025-09-23 15:37:48.837073,7,0,22,20,10,-926,3042,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.836746,1,,
2025-09-23 15:37:48.846788,7,0,22,20,10,-926,3042,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.846468,1,,
2025-09-23 15:37:48.856546,7,0,22,20,10,-926,3042,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.856184,1,,
2025-09-23 15:37:48.866158,7,0,22,20,10,-926,2150,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.865945,1,,
2025-09-23 15:37:48.875996,7,0,22,20,10,-926,2150,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.875672,1,,
2025-09-23 15:37:48.885808,7,0,22,20,10,-926,2150,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.885490,1,,
2025-09-23 15:37:48.895365,7,0,22,20,10,-921,2150,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.895178,1,,
2025-09-23 15:37:48.905230,7,0,22,20,10,-921,2150,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.904985,1,,
2025-09-23 15:37:48.915035,7,0,22,20,10,-921,2150,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.914780,1,,
2025-09-23 15:37:48.924850,7,0,22,20,10,-921,1945,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.924591,1,,
2025-09-23 15:37:48.934657,7,0,22,20,10,-921,1945,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.934301,1,,
2025-09-23 15:37:48.944466,7,0,22,20,10,-921,1945,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.944130,1,,
2025-09-23 15:37:48.954218,7,0,22,20,10,-925,1945,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.953837,1,,
2025-09-23 15:37:48.963951,7,0,22,20,10,-925,1945,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.963549,1,,
2025-09-23 15:37:48.973497,7,0,22,20,10,-925,1945,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.973265,1,,
2025-09-23 15:37:48.983218,7,0,22,20,10,-925,1831,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.982939,1,,
2025-09-23 15:37:48.992861,7,0,22,20,10,-925,1831,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.992622,1,,
2025-09-23 15:37:49.002712,7,0,22,20,10,-925,1831,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.002400,1,,
2025-09-23 15:37:49.012368,7,0,22,20,10,-910,1831,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.012110,1,,
2025-09-23 15:37:49.022154,7,0,22,20,10,-907,1831,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.021892,1,,
2025-09-23 15:37:49.031860,7,0,22,20,10,-907,1831,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.031646,1,,
2025-09-23 15:37:49.041637,7,0,22,20,10,-907,1831,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.041390,1,,
2025-09-23 15:37:49.051344,7,0,22,20,10,-907,1935,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.051120,1,,
2025-09-23 15:37:49.061246,7,0,22,20,10,-907,1935,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.060935,1,,
2025-09-23 15:37:49.070861,7,0,22,20,10,-907,1935,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.070677,1,,
2025-09-23 15:37:49.080652,7,0,22,20,10,-901,1935,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.080388,1,,
2025-09-23 15:37:49.090439,7,0,22,20,10,-901,1935,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.090126,1,,
2025-09-23 15:37:49.100230,7,0,22,20,10,-901,1935,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.099878,1,,
2025-09-23 15:37:49.109888,7,0,22,20,10,-901,1903,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.109638,1,,
2025-09-23 15:37:49.119647,7,0,22,20,10,-901,1903,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.119443,1,,
2025-09-23 15:37:49.129636,7,0,22,20,10,-901,1903,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.129241,1,,
2025-09-23 15:37:49.139234,7,0,22,20,10,-920,1903,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.138935,1,,
2025-09-23 15:37:49.149041,7,0,22,20,10,-920,1903,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.148653,1,,
2025-09-23 15:37:49.158740,7,0,22,20,10,-920,1903,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.158390,1,,
2025-09-23 15:37:49.168364,7,0,22,20,10,-920,1545,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.168102,1,,
2025-09-23 15:37:49.178075,7,0,22,20,10,-920,1545,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.177792,1,,
2025-09-23 15:37:49.187780,7,0,22,20,10,-920,1545,1720.000,-20.000,2500.000,1297.759,1054.219,0.0,1,09-23 15:38:40.187542,1,,
2025-09-23 15:37:49.197456,8,1,11,10,10,610,1545,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.197236,1,,
2025-09-23 15:37:49.207422,8,0,11,10,10,610,1545,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.207085,1,,
2025-09-23 15:37:49.217094,8,0,11,10,10,610,1545,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.216797,1,,
2025-09-23 15:37:49.226885,8,0,11,10,10,610,936,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.226615,1,,
2025-09-23 15:37:49.236693,8,0,11,10,10,610,936,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.236386,1,,
2025-09-23 15:37:49.246305,8,0,11,10,10,610,936,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.246083,1,,
2025-09-23 15:37:49.256075,8,0,11,10,10,2052,936,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.255787,1,,
2025-09-23 15:37:49.265950,8,0,11,10,10,2052,936,1720.000,-20.000,2500.000,1220.353,1032.796,0.0,1,09-23 15:38:40.265614,1,,
2025-09-23 15:37:49.276250,8,0,11,10,10,2052,936,1720.000,18.060,1397.411,1220.353,1032.796,0.0,2,09-23 15:38:40.275431,1,,
2025-09-23 15:37:49.286104,8,0,11,10,20,2052,-146,1720.000,18.060,1382.531,1220.353,1032.796,0.0,2,09-23 15:38:40.285231,1,,
2025-09-23 15:37:49.295826,8,0,11,10,20,2052,-146,1720.000,18.060,1377.902,1220.353,1032.796,0.0,2,09-23 15:38:40.294941,1,,
2025-09-23 15:37:49.305415,8,0,11,10,20,2052,-146,1720.000,18.060,1366.846,1220.353,1032.796,0.0,2,09-23 15:38:40.304661,1,,
2025-09-23 15:37:49.315133,8,0,11,10,20,2052,-146,1720.000,18.060,1363.569,1220.353,1032.796,0.0,2,09-23 15:38:40.314450,1,,
2025-09-23 15:37:49.325058,8,0,11,10,20,2762,-146,1720.000,18.060,1357.935,1220.353,1032.796,0.0,2,09-23 15:38:40.324277,1,,
2025-09-23 15:37:49.334975,8,0,11,10,20,2762,-146,1720.000,18.060,1343.399,1220.353,1032.796,0.0,2,09-23 15:38:40.334019,1,,
2025-09-23 15:37:49.344718,8,0,11,10,20,2762,-931,1720.000,18.060,1339.519,1220.353,1032.796,0.0,2,09-23 15:38:40.343729,1,,
2025-09-23 15:37:49.354266,8,0,11,10,20,2762,-931,1720.000,18.060,1323.124,1220.353,1032.796,0.0,2,09-23 15:38:40.353433,1,,
2025-09-23 15:37:49.364066,8,0,11,10,20,2762,-931,1720.000,18.060,1320.404,1220.353,1032.796,0.0,2,09-23 15:38:40.363149,1,,
2025-09-23 15:37:49.373830,8,0,11,10,20,2942,-931,1720.000,18.060,1305.350,1220.353,1032.796,0.0,2,09-23 15:38:40.372890,1,,
2025-09-23 15:37:49.383250,8,0,11,10,20,3205,-931,1720.000,18.060,1300.688,1220.353,1032.796,0.0,2,09-23 15:38:40.382582,1,,
2025-09-23 15:37:49.392869,8,0,11,10,20,3205,-931,1720.000,18.060,1288.901,1220.353,1032.796,0.0,2,09-23 15:38:40.392279,1,,
2025-09-23 15:37:49.402866,8,0,11,10,20,3205,-918,1720.000,18.060,1278.533,1220.353,1032.796,0.0,2,09-23 15:38:40.401982,1,,
2025-09-23 15:37:49.412513,8,0,11,10,20,3205,-918,1720.000,18.060,1271.664,1220.353,1032.796,0.0,2,09-23 15:38:40.411676,1,,
2025-09-23 15:37:49.422204,8,0,11,10,20,3205,-918,1720.000,18.060,1259.402,1220.353,1032.796,0.0,2,09-23 15:38:40.421385,1,,
2025-09-23 15:37:49.431772,8,0,11,10,20,3205,-918,1720.000,18.060,1258.042,1220.353,1032.796,0.0,2,09-23 15:38:40.431112,1,,
2025-09-23 15:37:49.441578,8,0,11,10,20,3247,-918,1720.000,18.060,1244.643,1220.353,1032.796,0.0,2,09-23 15:38:40.440897,1,,
2025-09-23 15:37:49.451475,8,0,11,10,20,3247,-918,1720.000,18.060,1238.422,1220.353,1032.796,0.0,2,09-23 15:38:40.450587,1,,
2025-09-23 15:37:49.461099,8,0,11,10,20,3247,-934,1720.000,18.060,1229.837,1220.353,1032.796,0.0,2,09-23 15:38:40.460313,1,,
2025-09-23 15:37:49.470936,8,0,11,10,20,3247,-963,1720.000,18.060,1220.398,1220.353,1032.796,0.0,2,09-23 15:38:40.470029,1,,
2025-09-23 15:37:49.480579,8,0,11,10,20,3247,-963,1720.000,18.060,1214.684,1220.353,1032.796,0.0,2,09-23 15:38:40.479750,1,,
2025-09-23 15:37:49.490550,8,0,11,10,20,3247,-963,1720.000,18.060,1204.139,1220.353,1032.796,0.0,2,09-23 15:38:40.489483,1,,
2025-09-23 15:37:49.500636,8,0,11,10,20,2930,-963,1720.000,18.060,1201.379,1220.353,1032.796,0.0,2,09-23 15:38:40.499716,1,,
2025-09-23 15:37:49.510268,8,0,11,10,20,2930,-963,1720.000,18.060,1190.617,1220.353,1032.796,0.0,2,09-23 15:38:40.509531,1,,
2025-09-23 15:37:49.519987,8,0,11,10,20,2930,-924,1720.000,18.060,1182.473,1220.353,1032.796,0.0,2,09-23 15:38:40.519224,1,,
2025-09-23 15:37:49.529848,8,0,11,10,20,2930,-919,1720.000,18.060,1175.579,1220.353,1032.796,0.0,2,09-23 15:38:40.528956,1,,
2025-09-23 15:37:49.539523,8,0,11,10,20,2930,-919,1720.000,18.060,1162.745,1220.353,1032.796,0.0,2,09-23 15:38:40.538641,1,,
2025-09-23 15:37:49.549225,8,0,11,10,20,2930,-919,1720.000,18.060,1162.698,1220.353,1032.796,0.0,2,09-23 15:38:40.548330,1,,
2025-09-23 15:37:49.558951,8,0,11,10,20,2775,-919,1720.000,18.060,1142.447,1220.353,1032.796,0.0,2,09-23 15:38:40.558006,1,,
2025-09-23 15:37:49.568656,8,0,11,10,20,2775,-919,1720.000,18.235,1129.507,1220.353,1032.796,0.0,2,09-23 15:38:40.567729,1,,
2025-09-23 15:37:49.578286,8,0,11,10,20,2775,-919,1720.000,18.235,1121.801,1220.353,1032.796,0.0,2,09-23 15:38:40.577488,1,,
2025-09-23 15:37:49.588058,8,0,11,10,20,2775,-890,1720.000,18.235,1112.789,1220.353,1032.796,0.0,2,09-23 15:38:40.587189,1,,
2025-09-23 15:37:49.597904,8,0,11,10,20,2775,-890,1720.000,18.235,1106.177,1220.353,1032.796,0.0,2,09-23 15:38:40.596965,1,,
2025-09-23 15:37:49.607637,8,0,11,10,20,2775,-890,1720.000,18.235,1094.372,1220.353,1032.796,0.0,2,09-23 15:38:40.606720,1,,
